Production_test,Production_predicted
49991,50176.959850080035
9408,9493.842597636858
14384,14547.829787738565
2316,2522.2656347579214
37850,37909.089480286784
5667,16564.267304830915
22087,19729.500690863457
52833,48600.413537973815
26456,26149.98169674099
2333,2253.495788092344
18113,17241.83584220038
40611,39979.41926370825
61288,61286.79154582534
12294,20155.47271014699
30872,30902.81764999145
26456,23094.630906742615
57424,36520.92545136864
6355,6869.984791967819
7167,7635.033440947312
3345,15632.615073072235
0,54.79828739053621
3660,4027.1708127574675
51725,51570.22073354538
4116,4470.741819358641
10249,10092.037508195384
55426,55332.078942113985
1432,26309.658833715
54650,54558.45834961903
8784,27340.11015128449
21405,22722.68677785154
28010,27901.31898717983
7330,35062.467067585385
26456,24391.18396025676
25293,27022.63749547446
1486,15632.615073072235
4259,15632.615073072235
26456,24235.52124460467
39882,39818.873078288336
32949,33258.276149695535
10108,27097.813984819375
22639,21289.224533749522
54836,28030.223032487636
31490,30999.903443910214
1126,26342.2571804684
28296,28438.27665060048
0,41.41958922795554
51775,51602.40068220454
9178,20889.983539102406
36239,16305.532577026992
38023,38250.27913310331
60281,60355.06210947948
32204,27340.11015128449
23958,24174.992355437746
26456,20889.983539102406
26456,27340.11015128449
4151,3777.7881140839886
0,24391.18396025676
26456,23094.630906742615
26456,26149.98169674099
26456,24391.18396025676
42463,42605.69830579756
10109,10140.28429529314
24507,15910.415065369823
47298,46952.59871850143
61358,61360.188308803394
20123,21034.472554444135
19166,20280.63081312212
54330,54590.333042052545
1793,19666.593419569894
12444,15200.795293126133
38045,28396.26207721742
12331,12401.132464097325
34566,25876.268862512723
14349,13832.09119264651
61590,61453.295112806576
37096,37060.47042058202
11846,19363.03871972555
0,20889.983539102406
22055,24428.22172012338
32019,32970.01600486337
0,641.0839083664729
26456,26824.638635062325
32137,31615.840028480892
37794,26353.22216295211
28270,27095.131407296736
36496,36711.18786845734
26296,15916.255179444586
16303,28030.223032487636
1698,1895.2829026732122
16336,15601.451019119706
22039,12800.222859899772
58705,58507.79458187134
37660,35062.467067585385
16335,12211.059087484133
24808,24586.1433635003
43883,43805.05215935189
61655,61593.676764577685
0,29.489957445116087
61289,61098.483360835016
11131,11935.471180600345
27481,27213.791819991075
34885,34816.47795553867
26456,27302.401808151466
28606,26381.01269283107
3,10692.794361891165
26456,26450.708782940615
11165,10974.587840614784
26456,27302.401808151466
16849,17567.111474274338
26501,25242.194848060244
58442,58218.243501640856
47326,27340.11015128449
20675,24717.79121730931
50134,24391.18396025676
55278,55066.12675217498
18619,18964.924049473146
32985,32720.616120269806
38005,39044.264076791624
2650,27378.857619135353
24884,26342.2571804684
26456,19346.45957465783
26456,27372.708498037897
38551,39031.07545823723
44864,44628.70296821263
49015,26309.658833715
56145,56391.68440660133
11546,17685.42410456653
26456,23094.630906742615
39329,40150.66342655901
8882,8919.592331819442
0,21.91992890659385
16909,17619.94204136344
47315,47196.26584253666
50521,50314.641270788525
39770,31040.500201211264
0,118.83613305028958
36862,37662.114145198844
46697,24391.18396025676
43668,43842.013724290366
24963,24961.450472662495
26456,23094.630906742615
26456,26149.98169674099
11497,11781.26378296156
5399,6559.710501524897
13270,21950.313622156275
8497,8691.842167701147
44820,20155.47271014699
24374,27340.11015128449
59655,59599.195015097
34593,34573.91874454602
8733,8806.166557093336
55091,26869.539737653733
7483,7492.127904800524
35080,27340.11015128449
31291,15632.615073072235
28,165.3152839443619
26456,27302.401808151466
39736,26309.658833715
8269,9354.768594502802
30778,30979.545709518163
5358,5387.8283481328845
21813,23661.497266986502
9901,27372.708498037897
6189,12255.02713732679
56621,35062.467067585385
26456,15632.615073072235
40044,27372.708498037897
35577,16545.685377395443
33046,24391.18396025676
294,26309.658833715
39905,40101.5576003712
26456,26450.708782940615
60428,32408.565806256403
14971,26345.954298904053
30950,32882.4202370106
26456,10737.374219745137
18910,20045.414449963333
51536,51193.34740866278
39554,39123.02235099322
43111,35013.86849528996
45144,45847.45570322573
52221,52110.045330795394
24475,24085.29617371331
44187,43940.30700824449
6897,26309.658833715
46471,26869.539737653733
5635,6617.824153043036
9063,8604.317143773513
26121,26309.658833715
27462,27478.923665639762
8160,7353.896344021536
54222,53865.80942828795
23558,22994.154023347488
8813,24391.18396025676
621,15448.118847782749
19753,34989.157763178
43795,43750.675873851964
26456,27302.401808151466
2977,3124.364261457928
38646,38577.44138489087
86,15838.285497871742
50762,24391.18396025676
20095,21429.152542348515
36971,37441.534778571586
16423,27095.131407296736
26850,26671.81980273395
42457,42709.0724211906
1050,22655.761007738834
4100,4196.904730958519
29931,16581.31432674359
47817,46965.55065192547
48477,48440.471154336825
31204,24428.22172012338
49661,50117.36805628277
0,396.50073695316837
36288,35098.81933416293
14951,14333.505929392248
9662,9593.407361344089
26456,27302.401808151466
32985,32983.5577600173
0,26309.658833715
60721,29634.517176379577
3876,15916.255179444586
51458,27735.2716501951
19575,19293.816076735886
26456,15601.451019119706
1542,1617.224994326719
9241,24391.18396025676
12716,14182.635693951399
26456,26805.81889063526
50624,50184.36162402232
27405,27359.186571510087
3888,16564.267304830915
38721,36536.96602105649
52700,52553.934932337754
6479,20676.63514199669
0,15907.365418232863
50859,51257.11709809818
26145,26185.064666932132
20627,26309.658833715
58986,58884.02522671735
15313,20889.983539102406
4685,20889.983539102406
8450,26342.2571804684
62019,53490.759957361435
45800,19503.41532592244
29956,24428.22172012338
49996,49737.65391341937
9876,9876.582467128575
1725,1754.0272722485483
56291,29630.914399841004
6450,27332.913513449483
56452,56526.924649119734
7694,24428.22172012338
18123,20745.450606582734
26456,27340.11015128449
19993,18220.59651355383
6644,6708.680544088266
55516,54702.69626030019
38000,27302.577114712618
26456,26450.708782940615
14709,26309.658833715
32828,33325.01290265593
30553,26792.04028830892
58211,58085.98129898403
50797,31753.731254953527
1345,22623.162660985432
52115,52028.99600227553
60195,26902.138084407143
26456,26149.98169674099
27857,28571.429604891615
43260,43117.76490005724
37198,37142.33123210649
30244,30108.71454756479
16934,27340.11015128449
6625,16564.267304830915
31092,31434.933265655553
44455,44753.110545482145
6279,16067.085197161678
17030,15910.415065369823
11808,19364.594315125978
59973,58029.21048815243
25,15601.451019119706
54300,26342.2571804684
19774,20024.21247939621
35452,27340.11015128449
959,942.0664904432488
26456,26149.98169674099
3309,3285.224904242067
7277,7453.874430460243
51883,51805.05057629169
20468,21580.919591075297
11040,10832.776993689753
58410,58278.210385574006
47617,47868.65046815888
28,390.0125033711249
19455,20280.63081312212
26456,26450.708782940615
2878,22623.162660985432
46380,46470.273298695916
42576,52444.73540035718
26456,26378.55264565746
36481,35062.467067585385
26456,15601.451019119706
54263,54175.812849967966
8748,8663.192375383143
25271,20889.983539102406
27209,26309.658833715
45974,46216.73223601225
13,268.75561564336
50167,24391.18396025676
31965,31795.18077220576
55255,54679.20697108216
47865,47923.662058461516
0,272.252788687042
45153,44967.98664824997
47407,47134.348074652764
58067,57990.03884683447
0,20.128262867215057
29016,28773.014808820026
26456,24391.18396025676
0,937.725604752839
9394,9110.26599408788
26456,15601.451019119706
31866,31681.518820155234
16424,24391.18396025676
42733,42929.343200901465
10207,11551.76191099067
34326,33853.09787543397
17695,26309.658833715
6042,26805.81889063526
32405,32427.374835927632
4069,26927.638395047965
22877,20756.70945942211
48306,26077.096540935476
15183,26345.954298904053
24086,15601.451019119706
56105,56142.12848748287
26456,20889.983539102406
10275,10245.30818606328
60431,47123.2871218516
5898,10271.331298376683
435,16067.085197161678
5197,5171.344875214785
33295,33138.49463253865
43602,29848.77105833914
53890,53888.33099171947
60875,60749.624967753516
23574,35161.66722845035
37632,37280.002607458846
37256,37399.28795903295
54929,54699.68209453621
0,41.21124745734775
5970,6470.851037024932
7035,20889.983539102406
30517,29915.462645507516
0,24.980076719964458
60367,60366.752290122065
26456,24235.52124460467
12947,12297.302804095121
1121,15761.455706313009
42113,26345.954298904053
257,26450.708782940615
20614,21553.927416113787
17188,29690.55266917157
36230,36194.715921392664
25837,25817.105581259195
47856,47741.67060643512
26456,24235.52124460467
3749,26309.658833715
26456,15941.57911932235
30780,30586.74163163364
40651,40625.513445331875
45614,45522.473450684265
51446,26869.539737653733
51281,29557.389781553633
888,15916.255179444586
2669,2740.7713818217967
55409,55726.63716032938
21830,26309.658833715
26456,20889.983539102406
16357,16274.08262487797
7674,7759.189264938632
58057,58327.488729392906
37473,39094.868225535974
29596,26809.297512250738
18845,16384.387032215305
23863,24030.742369893982
50084,50009.18138716912
28992,29255.812684980534
18249,21689.153992180243
28811,28356.264484956115
55131,55114.91042940118
3065,2822.8060983545042
8480,11978.080843223452
0,26345.954298904053
31395,28736.62887789663
57595,57324.53076595553
42451,41748.28367269408
12542,15601.451019119706
10365,35176.91423593017
17918,18753.836020294486
60352,60367.88321456845
26456,24391.18396025676
31205,34344.64425449819
48169,48267.52353777132
15223,14929.985658984666
26456,24391.18396025676
48943,49826.190551529035
0,25.94004758233477
4677,4231.83843346755
42282,28122.46167603925
21841,28962.721402216855
725,552.3530105942885
19069,20747.54516758662
9684,15916.255179444586
21494,37677.58639559264
5317,5401.387205436631
37805,36482.95959117286
13766,14226.451887606932
36744,37209.501098996036
51478,35948.186728145076
3812,15601.451019119706
0,19.593365946089854
0,27735.2716501951
17063,17189.214518147757
45616,27614.507818732614
9168,24391.18396025676
45235,44077.93130902262
0,223.51343652306142
38725,27340.11015128449
50910,51042.14973479267
26154,26369.053134732232
22915,23037.5057376332
26287,26309.658833715
35320,36036.125267324576
26456,26393.472751886267
6251,6483.034146658183
44276,44594.60206506597
46794,46909.81668275102
26456,26149.98169674099
61327,27770.846973365966
19463,21323.00668239985
7034,7500.604389791581
43883,43781.122762527106
29816,20619.555125304283
19060,22283.26879989995
29926,15601.451019119706
34845,30390.79889640362
40756,44062.65337326651
59672,39459.81101000695
29156,27372.708498037897
39355,43431.58859454175
20321,20057.163649252692
27768,24391.18396025676
54833,39799.866166549546
31745,27695.501131934845
8379,13186.24275768733
20322,27770.846973365966
13132,13082.981670348274
6865,6849.69380123747
10035,22900.110034918973
0,21.91992890659385
6864,11658.870609514384
32792,32771.99913288603
41372,41551.90058320676
8907,24483.20600678625
16629,16762.88440243501
54864,54974.891333969965
40065,39941.53987620333
10205,10455.54282097603
26456,26450.708782940615
41416,19233.395815568132
46510,46578.89228688254
11841,22623.162660985432
5117,4986.12487338567
11857,15601.451019119706
20050,35062.467067585385
29361,28775.136246040227
22757,22702.05351427623
58465,58121.970643069304
52714,52706.09049662126
13027,12868.240754013961
3301,15601.451019119706
499,10042.040424860783
13363,20889.983539102406
26456,24428.22172012338
17547,24391.18396025676
22581,24694.61354660564
1913,33767.21318457502
49876,49877.04584457334
2255,2240.7552359007245
0,271.37060715903743
41466,41523.55852141384
35912,35679.915378128586
3595,26450.708782940615
6936,6885.16019233763
48055,49292.99123642061
22925,23081.130424705716
56059,56171.887366630406
60547,60516.166034384754
0,310.57135606598865
24496,28608.938604043735
55523,55402.916084952594
26456,26149.98169674099
26456,23094.630906742615
0,29.698299215723875
36489,31529.037598798095
0,16564.267304830915
34811,20889.983539102406
26456,23094.630906742615
26213,26055.41948739219
26456,24391.18396025676
20713,27095.131407296736
26456,26450.708782940615
7634,7736.31318559389
9318,27372.708498037897
30562,43765.08288225904
